host_id,reviews_per_month,high_number_of_reviews
226414315,1.04,1
226414996,0.43,1
226471554,0.26,0
226503876,11.21,1
226517382,0.13,0
226519844,10.32,1
226520484,0.21,0
226531905,0.88,1
226557968,1.43,1
226562416,3.21,1
226572566,2.01,1
226587084,3.91,1
226596440,0.43,1
226664611,8.0,1
226684665,0.0,0
226688121,2.95,1
226691864,4.739999999999999,1
226713917,2.22,1
226714902,2.86,1
226718475,0.47,1
226742720,0.79,1
226769067,4.84,1
226772729,0.07,0
226780703,1.35,1
226833844,0.26,0
226838925,0.3,0
226846427,2.17,1
226859654,2.9,1
226906712,0.0,0
226927431,0.0,0
226958612,2.22,1
226960918,2.15,1
226970380,1.35,1
226979522,1.69,1
227020247,1.51,1
227021565,1.81,1
227037845,5.31,1
227063506,0.64,1
227081166,2.83,1
227134858,10.3,1
227152926,0.56,1
227165163,0.06,0
227179489,10.690000000000001,1
227219174,4.11,1
227309215,0.26,0
227310832,0.0,0
227345813,3.58,1
227353438,0.08,0
227385012,0.19,0
227413647,4.16,1
227453847,0.14,0
227482082,3.14,1
227494795,2.08,1
227498924,0.13,0
227520154,1.11,1
227548199,0.14,0
227629764,0.0,0
227647873,12.55,1
227648437,0.13,0
227679456,20.97,1
227682707,0.13,0
227705254,0.49,1
227715095,0.0,0
227715926,0.0,0
227801173,1.6,1
227807246,0.0,0
227811128,2.23,1
227813214,2.4,1
227814642,2.28,1
227818501,3.75,1
227854504,2.2,1
227856882,0.51,1
227872371,20.200000000000003,1
227890058,1.3,1
227905146,0.6,1
227915163,0.06,0
227919091,3.84,1
227930265,0.0,0
227933032,0.0,0
227987738,3.8,1
227990647,4.1,1
228000501,0.36,1
228011801,0.1,0
228053166,4.62,1
228104837,1.55,1
228117451,0.71,1
228130265,2.37,1
228132014,0.0,0
228141767,1.91,1
228184534,0.08,0
228212001,0.68,1
228213504,0.0,0
228221884,1.52,1
228223262,2.02,1
228223819,0.18,0
228224011,2.06,1
228225649,2.53,1
228228269,2.62,1
228231975,3.55,1
228235742,0.0,0
228250502,1.16,1
228257645,0.49,1
228263278,1.51,1
228267205,0.68,1
228268188,0.0,0
228268284,0.06,0
228304564,1.38,1
228321090,1.72,1
228332039,0.35,0
228415932,33.300000000000004,1
228420131,0.92,1
228437214,5.62,1
228473476,5.28,1
228524640,0.07,0
228536894,0.13,0
228562055,1.49,1
228567385,1.28,1
228571016,0.23,0
228581927,0.06,0
228595721,0.0,0
228608906,1.8599999999999999,1
228622994,1.63,1
228709796,0.26,0
228715959,3.68,1
228750026,1.48,1
228750325,1.55,1
228773060,0.06,0
228793453,8.64,1
228864897,0.0,0
228865184,0.0,0
228879817,15.139999999999999,1
228898361,0.43,1
228900167,2.49,1
228900197,0.13,0
228940773,3.66,1
228945290,0.13,0
228946399,3.78,1
228957948,0.0,0
228980689,1.23,1
228998411,0.0,0
229072295,0.06,0
229109330,0.64,1
229110237,0.67,1
229115651,0.0,0
229124258,0.12,0
229141974,0.35,0
229149668,2.74,1
229149810,16.64,1
229229020,0.39,1
229249302,0.0,0
229269352,0.25,0
229272976,1.71,1
229278227,1.61,1
229284767,0.14,0
229288524,1.29,1
229289572,1.24,1
229293180,1.98,1
229296368,1.97,1
229309933,1.53,1
229325672,1.21,1
229332707,0.4,1
229386490,8.12,1
229421782,2.04,1
229450070,1.52,1
229454644,1.61,1
229458601,0.0,0
229469300,1.1099999999999999,1
229470652,1.91,1
229480146,1.48,1
229486123,3.66,1
229487253,0.94,1
229492192,2.48,1
229494802,1.43,1
229496718,3.17,1
229498124,2.88,1
229503748,4.24,1
229506961,3.67,1
229554591,0.14,0
229566046,3.33,1
229577914,0.13,0
229588502,0.0,0
229599392,0.73,1
229600367,1.3,1
229603136,1.18,1
229604812,0.0,0
229637274,7.24,1
229693987,0.0,0
229695499,2.29,1
229706010,0.7,1
229724789,0.0,0
229726240,2.0,1
229739739,0.0,0
229769527,0.0,0
229836139,3.16,1
229844097,4.67,1
229858536,1.2,1
229861578,13.52,1
229872308,5.24,1
229885031,3.17,1
229890801,0.0,0
229895593,2.29,1
229901581,3.29,1
229902159,1.64,1
229912004,0.38,1
230009785,0.72,1
230013366,3.51,1
230025652,1.22,1
230030950,0.0,0
230046770,0.06,0
230049837,1.22,1
230061564,2.17,1
230062403,2.4,1
230077977,0.07,0
230085076,0.0,0
230108889,0.77,1
230119671,5.58,1
230191262,0.43,1
230192510,0.71,1
230192818,7.23,1
230205171,2.91,1
230230484,0.51,1
230235805,1.06,1
230367259,0.26,0
230371691,3.55,1
230373325,1.3,1
230375654,0.0,0
230378560,1.39,1
230396622,1.35,1
230403448,2.09,1
230407184,0.13,0
230418398,0.06,0
230465131,8.93,1
230481249,4.11,1
230490856,0.0,0
230490900,0.47,1
230498530,0.28,0
230503468,0.77,1
230516915,0.0,0
230517521,0.11,0
230527676,0.8300000000000001,1
230528448,0.2,0
230531384,4.38,1
230574578,3.47,1
230581738,0.0,0
230584533,9.31,1
230646296,0.13,0
230653775,0.55,1
230698955,0.66,1
230702314,0.29,0
230705060,1.82,1
230712429,0.0,0
230720666,3.1100000000000003,1
230745945,1.53,1
230796370,0.0,0
230802477,0.91,1
230831241,3.61,1
230837383,1.95,1
230860803,0.0,0
230909887,0.6,1
230920480,0.22,0
230930866,0.46,1
230941034,3.31,1
230961710,4.7,1
231003106,3.51,1
231007291,1.16,1
231015527,0.33,0
231017568,0.49,1
231054333,0.0,0
231123296,0.06,0
231133484,0.19,0
231138233,32.62,1
231144414,4.84,1
231150375,6.7700000000000005,1
231157284,0.0,0
231161473,0.06,0
231163395,0.0,0
231186389,0.0,0
231192888,3.54,1
231212364,2.84,1
231216524,15.0,1
231272145,0.06,0
231281049,12.56,1
231298987,0.08,0
231303544,4.04,1
231304136,0.39,1
231327254,4.07,1
231352789,11.57,1
231357949,0.58,1
231370569,2.39,1
231443122,0.0,0
231456842,0.52,1
231459188,0.19,0
231468237,3.66,1
231474021,0.36,1
231476635,4.62,1
231484830,2.08,1
231493340,0.0,0
231503052,1.62,1
231510804,9.77,1
231515893,4.19,1
231548638,1.62,1
231628393,2.62,1
231648163,0.0,0
231663345,1.09,1
231663427,0.3,0
231667071,0.0,0
231675945,3.53,1
231681941,1.21,1
231691559,0.67,1
231719679,3.47,1
231727934,0.8200000000000001,1
231819451,2.95,1
231824284,1.65,1
231826328,2.63,1
231831493,0.06,0
231846634,0.11,0
231858639,1.28,1
231868947,2.65,1
231870747,0.26,0
231929970,0.06,0
231959634,7.62,1
231971512,0.0,0
232000954,0.59,1
232012131,2.0,1
232112395,0.0,0
232130901,1.68,1
232152341,2.0,1
232169947,0.0,0
232251881,87.60999999999999,1
232276947,1.0,1
232283561,5.180000000000001,1
232374986,0.39,1
232396958,3.91,1
232444702,2.12,1
232463854,0.38,1
232509057,3.47,1
232542489,0.68,1
232557023,1.08,1
232578558,3.9,1
232596712,0.24000000000000002,0
232599387,0.59,1
232622663,0.78,1
232641412,0.21,0
232648305,0.13,0
232747773,1.39,1
232767784,2.06,1
232778333,1.59,1
232782962,8.27,1
232784693,1.03,1
232863817,2.06,1
232959891,0.58,1
232985707,3.58,1
232996930,0.07,0
233021124,1.49,1
233025597,1.86,1
233038917,1.86,1
233050530,0.22,0
233066892,0.33,0
233080667,0.19,0
233121936,0.0,0
233134725,0.84,1
233165925,0.0,0
233189145,1.67,1
233207914,3.1,1
233227636,2.52,1
233315617,1.73,1
233315839,0.07,0
233354151,0.0,0
233364799,1.76,1
233417287,0.19,0
233423542,0.0,0
233436938,3.2,1
233485864,12.6,1
233521077,1.33,1
233534153,0.86,1
233541916,0.0,0
233559664,1.32,1
233665357,0.41,1
233732841,5.11,1
233755743,6.92,1
233756380,1.18,1
233881237,1.21,1
233946415,1.18,1
234001391,0.0,0
234111066,0.07,0
234115186,0.0,0
234143954,0.0,0
234147066,3.84,1
234174616,0.55,1
234178917,0.09,0
234184375,0.13,0
234191916,4.62,1
234211879,2.51,1
234214434,2.2800000000000002,1
234264731,0.0,0
234270791,2.19,1
234274506,1.8,1
234297980,0.0,0
234351695,0.0,0
234357462,2.32,1
234376122,3.4,1
234381268,4.16,1
234383668,0.19,0
234396332,12.93,1
234423593,2.27,1
234440538,0.0,0
234483148,4.14,1
234506835,0.12,0
234539932,0.0,0
234588422,1.11,1
234592314,0.41,1
234596452,0.0,0
234623462,0.0,0
234635363,1.76,1
234776583,0.81,1
234823585,2.69,1
234831342,0.0,0
234876701,0.5700000000000001,1
234956201,2.07,1
234975196,0.0,0
234986384,3.31,1
235008186,2.34,1
235073206,13.14,1
235102134,1.03,1
235115405,4.57,1
235146087,0.79,1
235218603,0.45,1
235227442,3.41,1
235252386,0.65,1
235302401,7.1899999999999995,1
235311151,0.08,0
235329443,4.62,1
235344330,3.87,1
235348815,1.86,1
235548617,8.73,1
235655558,0.22,0
235734225,1.26,1
235762288,2.12,1
235763046,5.09,1
235788397,0.36,1
235810002,0.0,0
235957708,0.0,0
235990293,0.99,1
236039126,0.0,0
236073353,0.21,0
236107297,0.67,1
236148005,0.83,1
236178892,5.93,1
236334741,7.01,1
236355800,0.17,0
236406472,0.49,1
236416431,0.0,0
236418617,0.56,1
236422290,0.43,1
236430571,1.43,1
236432765,6.73,1
236445157,0.0,0
236530103,1.32,1
236565167,0.7,1
236572440,0.29000000000000004,0
236595718,1.44,1
236596347,0.16,0
236607981,0.0,0
236631469,0.0,0
236656989,0.0,0
236657029,1.87,1
236664052,0.0,0
236668588,2.57,1
236745428,0.98,1
236852677,0.7,1
236877765,0.95,1
236896088,0.58,1
236908324,1.96,1
236908945,0.0,0
236914360,0.16,0
236999150,1.94,1
237049868,0.55,1
237051727,6.75,1
237075599,2.24,1
237077566,0.08,0
237082665,0.0,0
237107169,2.49,1
237112093,0.0,0
237118012,0.0,0
237201559,3.1,1
237204047,0.79,1
237240617,0.0,0
237280886,0.36,1
237283862,0.43,1
237336458,3.67,1
237406328,3.29,1
237516549,3.3,1
237528896,0.0,0
237569289,0.42,1
237668552,2.2199999999999998,1
237715800,6.53,1
237716085,0.13,0
237718748,0.08,0
237729032,0.22,0
237804845,2.71,1
237817180,1.56,1
237873065,8.93,1
237880163,3.35,1
237913872,1.17,1
237914248,3.94,1
237921255,5.47,1
237947876,0.0,0
238111285,0.07,0
238118741,2.7,1
238133848,0.73,1
238136541,0.62,1
238159323,1.98,1
238163900,1.23,1
238321827,8.1,1
238323020,4.59,1
238328671,0.59,1
238374006,0.08,0
238391711,3.11,1
238481628,2.73,1
238496151,1.96,1
238517690,1.32,1
238531391,0.0,0
238685151,5.61,1
238710704,1.17,1
238733096,1.63,1
238750007,5.99,1
238779678,0.33999999999999997,0
238825603,1.4400000000000002,1
238894847,2.25,1
238908845,0.11,0
238940472,0.0,0
238953933,7.39,1
238957303,10.64,1
238959309,0.29,0
238975559,2.36,1
238989521,3.4800000000000004,1
239004977,0.0,0
239035419,0.0,0
239088720,1.99,1
239116505,0.07,0
239139334,3.75,1
239142480,0.0,0
239155432,0.23,0
239169223,1.44,1
239276795,0.66,1
239351588,0.86,1
239360406,1.06,1
239375612,0.43,1
239388167,1.72,1
239396147,0.0,0
239427202,3.53,1
239503360,1.49,1
239548019,1.36,1
239566884,0.0,0
239605688,0.0,0
239630341,0.0,0
239638986,0.11,0
239644931,1.31,1
239689464,0.31,0
239707721,0.0,0
239851275,0.0,0
239887273,4.38,1
239906704,0.29,0
239930781,2.71,1
239952407,1.6199999999999999,1
239978864,3.25,1
240033083,0.0,0
240053855,3.05,1
240099532,5.06,1
240134265,10.61,1
240141402,2.21,1
240194042,0.0,0
240203470,5.43,1
240207968,0.0,0
240223525,1.17,1
240237028,2.73,1
240239465,1.15,1
240311383,1.68,1
240530752,1.32,1
240594389,1.89,1
240665851,0.37,1
240685976,3.17,1
240853514,0.0,0
240858689,0.0,0
240913613,3.79,1
240913980,2.97,1
241158243,0.0,0
241236910,2.2,1
241280089,0.64,1
241322481,1.55,1
241341898,1.94,1
241359293,0.0,0
241361740,0.0,0
241364682,0.0,0
241366980,4.11,1
241366983,0.0,0
241390361,3.94,1
241454071,5.45,1
241458287,2.67,1
241512979,1.45,1
241513556,0.0,0
241565326,6.66,1
241568722,0.0,0
241583701,0.43,1
241676154,1.2999999999999998,1
241708736,0.0,0
241764251,1.71,1
241765415,0.08,0
241870258,0.88,1
241889662,4.989999999999999,1
241945355,3.58,1
241963980,10.73,1
241985900,4.81,1
242063700,0.14,0
242094791,0.07,0
242115790,1.84,1
242152267,0.43,1
242158582,0.0,0
242175033,8.63,1
242322561,15.52,1
242330603,0.0,0
242344309,17.889999999999997,1
242348374,2.65,1
242361272,0.57,1
242376689,0.0,0
242393668,0.0,0
242412808,3.35,1
242438900,7.39,1
242540922,4.46,1
242544120,0.08,0
242571852,1.7,1
242573463,11.27,1
242603381,0.0,0
242615541,0.0,0
242622786,1.89,1
242631139,3.5199999999999996,1
242793278,0.0,0
242831353,3.44,1
242924411,21.740000000000002,1
242933360,3.08,1
242962235,1.21,1
242967001,0.72,1
242982588,2.24,1
243026919,7.4399999999999995,1
243037591,3.44,1
243039099,2.98,1
243106829,0.74,1
243129380,15.950000000000001,1
243147506,2.91,1
243148907,1.0,1
243288727,2.4699999999999998,1
243333842,0.61,1
243367528,12.03,1
243466968,1.9,1
243489304,11.030000000000001,1
243501721,1.01,1
243524487,0.0,0
243526828,0.59,1
243540233,0.0,0
243556325,0.21,0
243614369,2.06,1
243627109,0.36,1
243639488,0.47,1
243655782,1.5,1
243660343,0.25,0
243687825,5.22,1
243716532,3.34,1
243742554,0.0,0
243766178,0.07,0
243787623,1.61,1
243875619,14.74,1
243875943,0.0,0
243931948,0.73,1
243944082,0.0,0
244008816,5.26,1
244008821,0.0,0
244030009,2.36,1
244082709,23.62,1
244116720,6.46,1
244135864,0.29,0
244171850,0.0,0
244182582,0.0,0
244217480,0.64,1
244229520,0.0,0
244241074,4.07,1
244277043,0.0,0
244330525,0.51,1
244361589,109.89,1
244370442,29.879999999999995,1
244371444,0.13,0
244425597,0.76,1
244438661,0.48,1
244453286,6.04,1
244473721,3.1,1
244536777,0.99,1
244544373,0.75,1
244559229,54.11999999999999,1
244573712,0.69,1
244581878,3.55,1
244596528,3.71,1
244602318,0.0,0
244733416,6.21,1
244734699,0.0,0
244804004,0.82,1
244817841,16.160000000000004,1
244819285,1.69,1
244874988,1.53,1
244906527,3.33,1
244920495,0.17,0
244931373,0.0,0
244964029,4.59,1
244978341,0.0,0
245002893,1.8699999999999999,1
245003299,5.529999999999999,1
245013643,0.71,1
245014802,0.0,0
245021765,0.0,0
245160359,4.84,1
245164958,0.65,1
245174862,0.9,1
245206417,0.79,1
245238363,1.0,1
245314318,4.2,1
245333087,0.0,0
245356064,1.14,1
245394439,3.37,1
245399415,2.18,1
245447340,0.28,0
245457246,0.75,1
245564705,2.93,1
245611258,0.0,0
245631422,0.34,0
245686814,3.24,1
245710234,12.510000000000002,1
245711461,3.95,1
245878254,3.14,1
245886857,0.0,0
245960335,0.0,0
245984962,0.0,0
246058428,1.4,1
246103461,0.0,0
246225955,0.0,0
246232599,0.16,0
246290852,2.33,1
246331794,21.509999999999998,1
246351353,2.48,1
246422621,0.49,1
246432505,1.14,1
246459949,3.76,1
246481831,1.7,1
246589575,0.12,0
246653349,2.96,1
246666261,1.14,1
246681878,2.57,1
246717334,1.99,1
246767197,0.29,0
246790946,1.35,1
246791914,0.74,1
246806787,0.57,1
246851284,0.0,0
246865215,0.86,1
246886799,1.38,1
246910562,5.01,1
246960941,0.0,0
247008108,0.69,1
247013511,21.36,1
247064022,1.78,1
247072396,0.08,0
247094998,1.69,1
247099241,0.0,0
247126284,0.0,0
247171817,0.08,0
247212166,0.33,0
247213462,0.82,1
247411073,0.09,0
247446830,5.71,1
247463087,1.54,1
247538066,3.07,1
247584029,1.13,1
247644516,2.02,1
247649713,0.0,0
247662050,0.09,0
247786069,0.35,0
247796242,0.0,0
247815136,0.0,0
247900596,2.76,1
247937619,3.48,1
248021206,1.5,1
248050046,2.02,1
248056954,0.0,0
248064547,4.09,1
248122395,2.1100000000000003,1
248161322,0.12,0
248272030,1.25,1
248282016,0.09,0
248312806,0.41,1
248314431,5.92,1
248331130,0.0,0
248335189,1.98,1
248404100,6.02,1
248421148,1.62,1
248444631,0.0,0
248472625,0.33999999999999997,0
248494593,0.0,0
248513181,0.5,1
248671285,1.85,1
248705741,0.0,0
248707422,0.98,1
248723983,0.19,0
248730507,0.98,1
248788151,2.85,1
248831780,0.0,0
248855153,0.81,1
248880851,1.58,1
248901969,0.67,1
248944703,2.29,1
248961864,7.06,1
248971429,0.38,1
249030378,2.75,1
249036391,0.63,1
249069377,1.45,1
249104360,0.55,1
249125028,2.16,1
249146659,0.08,0
249189760,2.79,1
249210688,0.57,1
249233502,0.17,0
249235228,0.98,1
249243301,0.17,0
249279890,3.48,1
249282070,1.92,1
249286477,0.34,0
249297875,3.44,1
249479517,3.2399999999999998,1
249495371,6.37,1
249500015,4.44,1
249636556,0.0,0
249637449,1.57,1
249661823,0.59,1
249676515,1.99,1
249708372,1.75,1
249773690,3.96,1
249825799,0.0,0
249831070,0.0,0
249846765,0.0,0
249881559,2.93,1
249929999,1.4,1
249973556,1.45,1
250000274,0.0,0
250065719,1.92,1
250112881,0.0,0
250149612,2.54,1
250207981,0.09,0
250252296,2.88,1
250269817,6.06,1
250312373,0.0,0
250390126,3.55,1
250413062,3.16,1
250477669,0.8,1
250479421,1.97,1
250487057,4.52,1
250512369,2.92,1
250514925,1.45,1
250515297,1.97,1
250537950,0.34,0
250559083,0.87,1
250580779,0.26,0
250583732,0.11,0
250587674,0.62,1
250660226,0.14,0
250689404,5.0200000000000005,1
250734878,0.0,0
250759662,2.35,1
250765233,4.44,1
250771864,0.0,0
250772683,0.0,0
250825715,8.27,1
250896604,5.95,1
250907359,0.0,0
250928371,0.0,0
250969026,2.11,1
250993231,2.5,1
251126565,1.34,1
251161842,0.0,0
251166866,1.68,1
251188628,0.0,0
251261465,0.0,0
251311623,3.6399999999999997,1
251331500,0.55,1
251350235,2.38,1
251378476,2.78,1
251468079,0.72,1
251535441,3.47,1
251548891,0.0,0
251564307,4.0,1
251578356,0.34,0
251591110,0.0,0
251704655,7.66,1
251724940,1.25,1
251768799,0.09,0
251781156,3.87,1
251802585,0.23,0
251805741,2.27,1
251817531,11.74,1
251820880,4.71,1
251826717,2.24,1
251846535,0.0,0
251852817,22.830000000000002,1
251859047,1.6,1
251918661,2.23,1
251932107,1.95,1
251964373,3.38,1
251968645,0.17,0
251985344,0.0,0
252010316,0.0,0
252019224,4.29,1
252026677,3.33,1
252051657,0.0,0
252118553,0.0,0
252168489,1.46,1
252171508,5.82,1
252181650,5.18,1
252356839,0.79,1
252372862,3.11,1
252432969,6.15,1
252437123,1.47,1
252442970,0.0,0
252535164,2.53,1
252545388,0.0,0
252575404,0.96,1
252575625,0.41,1
252604696,17.240000000000002,1
252610644,0.0,0
252624969,0.0,0
252628456,3.75,1
252641467,1.11,1
252641757,1.07,1
252642141,1.42,1
252765359,2.0,1
252777040,0.29,0
252782565,0.25,0
252796752,2.83,1
252797307,1.89,1
252824941,4.31,1
252855885,1.74,1
252856825,0.44,1
252865772,1.84,1
253104269,3.58,1
253110236,0.84,1
253111673,2.48,1
253125120,0.71,1
253137842,2.94,1
253227041,1.93,1
253304582,0.98,1
253308587,1.16,1
253328272,4.47,1
253332603,13.51,1
253334687,1.15,1
253350246,1.7,1
253354074,6.01,1
253387310,4.21,1
253448038,10.17,1
253467179,2.2,1
253474169,3.31,1
253504072,0.0,0
253504649,3.98,1
253513520,2.75,1
253528452,0.0,0
253552326,8.76,1
253571094,2.69,1
253619642,0.0,0
253640919,0.0,0
253681134,0.0,0
253690060,0.0,0
253693034,2.93,1
253707744,1.19,1
253745747,0.1,0
253748268,1.06,1
253753123,4.359999999999999,1
253836845,1.26,1
253839975,1.41,1
253873710,1.69,1
253888808,0.93,1
253892856,2.96,1
253898121,0.18,0
253906467,35.10000000000001,1
253907354,0.0,0
253940417,0.0,0
253943547,1.28,1
253969143,0.0,0
253977488,1.95,1
253978780,1.77,1
254015746,0.8,1
254107226,0.72,1
254112876,3.35,1
254150644,4.35,1
254157091,1.54,1
254159261,4.96,1
254165437,0.67,1
254320440,0.0,0
254372359,2.4,1
254382567,2.45,1
254422852,0.73,1
254542999,3.79,1
254592145,0.08,0
254637078,2.65,1
254689156,2.01,1
254771644,2.54,1
254791447,0.0,0
254795926,3.84,1
255178006,0.08,0
255190901,5.97,1
255216752,0.0,0
255219640,2.34,1
255234351,0.65,1
255258800,1.6,1
255259069,0.57,1
255420742,0.91,1
255432077,1.44,1
255448841,15.7,1
255526462,0.0,0
255591787,0.0,0
255618027,0.55,1
255626808,4.14,1
255641440,8.43,1
255787023,4.25,1
255788276,0.25,0
255827154,5.270000000000001,1
255833620,0.0,0
255835995,0.0,0
255845450,1.21,1
255853430,1.5,1
255856907,0.47,1
255877646,2.8,1
255882354,3.25,1
255890676,3.46,1
255899465,2.96,1
255919428,0.0,0
255946767,0.72,1
255980743,0.62,1
255990804,1.43,1
256005591,0.0,0
256012654,0.23,0
256032762,2.31,1
256052614,1.78,1
256071378,3.17,1
256197494,2.69,1
256215202,0.19,0
256290334,6.57,1
256379094,0.0,0
256403429,2.63,1
256437789,6.0,1
256462453,2.1,1
256463120,2.01,1
256479489,0.26,0
256485515,1.63,1
256502464,4.66,1
256504089,0.0,0
256510832,1.6,1
256544529,8.620000000000001,1
256548783,6.28,1
256569979,0.0,0
256581747,0.13,0
256634262,2.34,1
256634850,0.21,0
256680416,1.49,1
256697785,2.0,1
256726587,0.09,0
256743247,8.67,1
256748856,0.0,0
256817214,3.59,1
256836581,3.86,1
256857295,0.96,1
256870762,0.6,1
256877591,0.24,0
256878517,3.24,1
256884004,0.0,0
256894207,0.3,0
256899020,1.37,1
256921050,2.34,1
256921611,0.0,0
256966373,4.79,1
256987188,2.64,1
256998898,4.62,1
257005399,7.48,1
257035928,1.81,1
257043301,0.0,0
257053267,0.37,1
257084005,1.29,1
257171785,0.29,0
257204612,0.72,1
257221104,3.02,1
257282534,0.68,1
257320771,3.63,1
257348210,0.0,0
257390100,0.81,1
257396181,0.3,0
257406510,1.01,1
257448493,0.83,1
257451019,0.0,0
257555082,1.23,1
257565053,16.490000000000002,1
257567667,2.8400000000000003,1
257569145,5.550000000000001,1
257576232,4.47,1
257585150,1.01,1
257586719,3.3,1
257599351,1.5,1
257629980,2.93,1
257634019,0.77,1
257646851,1.0,1
257654201,2.83,1
257668187,0.09,0
257674218,3.43,1
257677041,4.85,1
257685807,1.78,1
257710341,1.72,1
257765643,2.28,1
257770997,2.08,1
257808847,0.75,1
257810280,4.43,1
257837216,1.75,1
257837598,0.3,0
257838649,0.84,1
257838704,1.72,1
257839699,0.0,0
257842396,0.1,0
257866899,2.99,1
257867265,2.6,1
257869899,2.06,1
257876445,2.69,1
257879526,1.98,1
257888723,0.49,1
257889696,2.15,1
257892281,3.72,1
257895306,2.92,1
257897148,3.29,1
257908724,0.81,1
257993786,6.21,1
257997585,0.0,0
258001528,2.37,1
258003068,2.38,1
258006547,3.54,1
258013305,1.65,1
258035043,16.64,1
258046402,5.99,1
258073534,2.25,1
258093707,0.0,0
258202599,1.71,1
258203438,3.91,1
258221896,3.38,1
258230385,0.15,0
258243498,2.8600000000000003,1
258247777,7.279999999999999,1
258249038,2.34,1
258250399,2.67,1
258251034,0.55,1
258254263,2.52,1
258273798,4.07,1
258280495,0.0,0
258304348,1.1,1
258374626,3.43,1
258389576,2.88,1
258391290,0.17,0
258413226,6.07,1
258431072,3.13,1
258441018,0.0,0
258441101,2.86,1
258461766,0.14,0
258467515,0.63,1
258468184,2.47,1
258518165,0.0,0
258536261,3.51,1
258580215,2.11,1
258589420,6.550000000000001,1
258627647,0.59,1
258629443,2.46,1
258629654,2.89,1
258651643,1.6099999999999999,1
258654859,0.1,0
258661548,2.42,1
258663772,5.02,1
258742885,3.21,1
258754678,3.49,1
258783968,2.97,1
258795923,1.51,1
258804592,0.46,1
258806401,1.34,1
258818973,1.27,1
258824466,2.63,1
258840312,0.6,1
258848718,0.12,0
258882929,2.25,1
258908973,3.16,1
258978893,1.66,1
259014571,0.0,0
259063599,1.04,1
259066380,2.77,1
259076960,0.19,0
259078758,0.55,1
259086467,4.88,1
259207391,4.65,1
259218257,0.97,1
259229690,10.549999999999999,1
259261655,0.7,1
259271575,0.54,1
259282634,0.0,0
259283179,4.05,1
259307063,4.0,1
259325636,2.36,1
259357065,0.0,0
259365836,1.2,1
259380331,1.78,1
259393574,3.63,1
259422076,0.0,0
259426283,1.58,1
259438494,19.61,1
259459612,0.28,0
259468466,12.17,1
259474660,3.43,1
259502983,1.76,1
259514873,3.3600000000000003,1
259544961,0.46,1
259623238,0.14,0
259623647,0.0,0
259669775,7.1899999999999995,1
259683021,1.92,1
259694336,0.55,1
259736624,1.09,1
259776956,6.56,1
259826953,0.19,0
259838485,2.55,1
259945322,4.07,1
259968021,2.73,1
260009677,3.27,1
260020404,1.0,1
260038086,0.19,0
260045150,0.91,1
260062581,0.68,1
260191397,18.220000000000002,1
260193759,12.41,1
260209224,6.17,1
260258030,4.53,1
260299060,0.92,1
260353720,0.73,1
260411862,2.08,1
260425153,4.679999999999999,1
260445684,2.81,1
260452146,0.0,0
260475429,2.55,1
260479338,2.14,1
260577152,0.85,1
260589412,1.58,1
260599513,3.18,1
260609528,3.7700000000000005,1
260618374,2.4699999999999998,1
260639745,24.0,1
260656579,1.3,1
260678301,4.34,1
260693405,1.65,1
260805765,0.0,0
260807399,0.0,0
260821048,14.24,1
260839723,4.2,1
260842282,1.91,1
260844992,0.3,0
260846055,0.0,0
260861596,2.5100000000000002,1
260871835,0.0,0
260879160,0.75,1
260891097,4.43,1
260895286,0.52,1
260902999,0.0,0
260987211,4.43,1
261007573,1.21,1
261008318,2.51,1
261012432,0.21,0
261014146,0.0,0
261016031,0.18,0
261016212,0.48,1
261028352,6.4,1
261036755,1.23,1
261072969,0.4,1
261167972,3.22,1
261188287,0.13,0
261226696,0.73,1
261228278,0.24,0
261283301,2.29,1
261306701,0.0,0
261342591,6.25,1
261375719,4.65,1
261412334,0.49,1
261427783,8.29,1
261462426,0.36,1
261464666,1.27,1
261467487,0.0,0
261559275,0.45,1
261560877,0.5,1
261563626,8.17,1
261565456,0.0,0
261581535,2.93,1
261584195,1.1,1
261598437,1.18,1
261610471,14.54,1
261612429,0.0,0
261627898,1.37,1
261632622,9.379999999999999,1
261647593,3.93,1
261648128,2.33,1
261651359,0.0,0
261654878,0.77,1
261659852,2.44,1
261665631,1.6300000000000001,1
261669663,1.25,1
261682551,0.6200000000000001,1
261750091,3.4800000000000004,1
261761196,1.8199999999999998,1
261761719,4.93,1
261768544,1.1,1
261779182,2.82,1
261799104,0.0,0
261852064,0.15,0
261852969,3.15,1
261854722,1.65,1
261857310,0.75,1
261891944,0.1,0
261898854,1.42,1
261995854,3.6,1
262005194,0.0,0
262007381,0.0,0
262022618,0.0,0
262035496,4.2,1
262047205,1.4,1
262091506,0.84,1
262094761,1.52,1
262114182,0.71,1
262116941,0.23,0
262118049,0.1,0
262215444,39.13999999999999,1
262224408,13.419999999999998,1
262244457,1.67,1
262248507,0.3,0
262257479,9.52,1
262281120,0.0,0
262360035,13.779999999999998,1
262394284,4.03,1
262409844,6.279999999999999,1
262426730,1.94,1
262435950,2.17,1
262436389,0.39,1
262452748,25.310000000000002,1
262458398,8.82,1
262470176,1.32,1
262482457,0.68,1
262489922,3.35,1
262528929,2.24,1
262534951,5.7,1
262581763,0.0,0
262582989,0.29,0
262583834,2.0,1
262657892,2.2,1
262670768,3.63,1
262767899,3.33,1
262788661,2.06,1
